date and time;index;date;month;day;weeknr;weekday(0=M);hour;daytype(WrkSaSu);occupancyperc
2021-03-02 00:00:00+01:00;1440;2-3-2021;3;2;9;1;0;1;0
2021-03-02 01:00:00+01:00;1441;2-3-2021;3;2;9;1;1;1;0
2021-03-02 02:00:00+01:00;1442;2-3-2021;3;2;9;1;2;1;0
2021-03-02 03:00:00+01:00;1443;2-3-2021;3;2;9;1;3;1;0
2021-03-02 04:00:00+01:00;1444;2-3-2021;3;2;9;1;4;1;0
2021-03-02 05:00:00+01:00;1445;2-3-2021;3;2;9;1;5;1;0
2021-03-02 06:00:00+01:00;1446;2-3-2021;3;2;9;1;6;1;0
2021-03-02 07:00:00+01:00;1447;2-3-2021;3;2;9;1;7;1;0
2021-03-02 08:00:00+01:00;1448;2-3-2021;3;2;9;1;8;1;60
2021-03-02 09:00:00+01:00;1449;2-3-2021;3;2;9;1;9;1;60
2021-03-02 10:00:00+01:00;1450;2-3-2021;3;2;9;1;10;1;90
2021-03-02 11:00:00+01:00;1451;2-3-2021;3;2;9;1;11;1;90
2021-03-02 12:00:00+01:00;1452;2-3-2021;3;2;9;1;12;1;50
2021-03-02 13:00:00+01:00;1453;2-3-2021;3;2;9;1;13;1;50
2021-03-02 14:00:00+01:00;1454;2-3-2021;3;2;9;1;14;1;80
2021-03-02 15:00:00+01:00;1455;2-3-2021;3;2;9;1;15;1;80
2021-03-02 16:00:00+01:00;1456;2-3-2021;3;2;9;1;16;1;80
2021-03-02 17:00:00+01:00;1457;2-3-2021;3;2;9;1;17;1;50
2021-03-02 18:00:00+01:00;1458;2-3-2021;3;2;9;1;18;1;42
2021-03-02 19:00:00+01:00;1459;2-3-2021;3;2;9;1;19;1;33
2021-03-02 20:00:00+01:00;1460;2-3-2021;3;2;9;1;20;1;25
2021-03-02 21:00:00+01:00;1461;2-3-2021;3;2;9;1;21;1;17
2021-03-02 22:00:00+01:00;1462;2-3-2021;3;2;9;1;22;1;8
2021-03-02 23:00:00+01:00;1463;2-3-2021;3;2;9;1;23;1;0
2021-03-03 00:00:00+01:00;1464;3-3-2021;3;3;9;2;0;1;0
2021-03-03 01:00:00+01:00;1465;3-3-2021;3;3;9;2;1;1;0
2021-03-03 02:00:00+01:00;1466;3-3-2021;3;3;9;2;2;1;0
2021-03-03 03:00:00+01:00;1467;3-3-2021;3;3;9;2;3;1;0
2021-03-03 04:00:00+01:00;1468;3-3-2021;3;3;9;2;4;1;0
2021-03-03 05:00:00+01:00;1469;3-3-2021;3;3;9;2;5;1;0
2021-03-03 06:00:00+01:00;1470;3-3-2021;3;3;9;2;6;1;0
2021-03-03 07:00:00+01:00;1471;3-3-2021;3;3;9;2;7;1;0
2021-03-03 08:00:00+01:00;1472;3-3-2021;3;3;9;2;8;1;60
2021-03-03 09:00:00+01:00;1473;3-3-2021;3;3;9;2;9;1;60
2021-03-03 10:00:00+01:00;1474;3-3-2021;3;3;9;2;10;1;90
2021-03-03 11:00:00+01:00;1475;3-3-2021;3;3;9;2;11;1;90
2021-03-03 12:00:00+01:00;1476;3-3-2021;3;3;9;2;12;1;50
2021-03-03 13:00:00+01:00;1477;3-3-2021;3;3;9;2;13;1;50
2021-03-03 14:00:00+01:00;1478;3-3-2021;3;3;9;2;14;1;80
2021-03-03 15:00:00+01:00;1479;3-3-2021;3;3;9;2;15;1;80
2021-03-03 16:00:00+01:00;1480;3-3-2021;3;3;9;2;16;1;80
2021-03-03 17:00:00+01:00;1481;3-3-2021;3;3;9;2;17;1;50
2021-03-03 18:00:00+01:00;1482;3-3-2021;3;3;9;2;18;1;42
2021-03-03 19:00:00+01:00;1483;3-3-2021;3;3;9;2;19;1;33
2021-03-03 20:00:00+01:00;1484;3-3-2021;3;3;9;2;20;1;25
2021-03-03 21:00:00+01:00;1485;3-3-2021;3;3;9;2;21;1;17
2021-03-03 22:00:00+01:00;1486;3-3-2021;3;3;9;2;22;1;8
2021-03-03 23:00:00+01:00;1487;3-3-2021;3;3;9;2;23;1;0
2021-03-04 00:00:00+01:00;1488;4-3-2021;3;4;9;3;0;1;0
2021-03-04 01:00:00+01:00;1489;4-3-2021;3;4;9;3;1;1;0
2021-03-04 02:00:00+01:00;1490;4-3-2021;3;4;9;3;2;1;0
2021-03-04 03:00:00+01:00;1491;4-3-2021;3;4;9;3;3;1;0
2021-03-04 04:00:00+01:00;1492;4-3-2021;3;4;9;3;4;1;0
2021-03-04 05:00:00+01:00;1493;4-3-2021;3;4;9;3;5;1;0
2021-03-04 06:00:00+01:00;1494;4-3-2021;3;4;9;3;6;1;0
2021-03-04 07:00:00+01:00;1495;4-3-2021;3;4;9;3;7;1;0
2021-03-04 08:00:00+01:00;1496;4-3-2021;3;4;9;3;8;1;60
2021-03-04 09:00:00+01:00;1497;4-3-2021;3;4;9;3;9;1;60
2021-03-04 10:00:00+01:00;1498;4-3-2021;3;4;9;3;10;1;90
2021-03-04 11:00:00+01:00;1499;4-3-2021;3;4;9;3;11;1;90
2021-03-04 12:00:00+01:00;1500;4-3-2021;3;4;9;3;12;1;50
2021-03-04 13:00:00+01:00;1501;4-3-2021;3;4;9;3;13;1;50
2021-03-04 14:00:00+01:00;1502;4-3-2021;3;4;9;3;14;1;80
2021-03-04 15:00:00+01:00;1503;4-3-2021;3;4;9;3;15;1;80
2021-03-04 16:00:00+01:00;1504;4-3-2021;3;4;9;3;16;1;80
2021-03-04 17:00:00+01:00;1505;4-3-2021;3;4;9;3;17;1;50
2021-03-04 18:00:00+01:00;1506;4-3-2021;3;4;9;3;18;1;42
2021-03-04 19:00:00+01:00;1507;4-3-2021;3;4;9;3;19;1;33
2021-03-04 20:00:00+01:00;1508;4-3-2021;3;4;9;3;20;1;25
2021-03-04 21:00:00+01:00;1509;4-3-2021;3;4;9;3;21;1;17
2021-03-04 22:00:00+01:00;1510;4-3-2021;3;4;9;3;22;1;8
2021-03-04 23:00:00+01:00;1511;4-3-2021;3;4;9;3;23;1;0
2021-03-05 00:00:00+01:00;1512;5-3-2021;3;5;9;4;0;1;0
2021-03-05 01:00:00+01:00;1513;5-3-2021;3;5;9;4;1;1;0
2021-03-05 02:00:00+01:00;1514;5-3-2021;3;5;9;4;2;1;0
2021-03-05 03:00:00+01:00;1515;5-3-2021;3;5;9;4;3;1;0
2021-03-05 04:00:00+01:00;1516;5-3-2021;3;5;9;4;4;1;0
2021-03-05 05:00:00+01:00;1517;5-3-2021;3;5;9;4;5;1;0
2021-03-05 06:00:00+01:00;1518;5-3-2021;3;5;9;4;6;1;0
2021-03-05 07:00:00+01:00;1519;5-3-2021;3;5;9;4;7;1;0
2021-03-05 08:00:00+01:00;1520;5-3-2021;3;5;9;4;8;1;60
2021-03-05 09:00:00+01:00;1521;5-3-2021;3;5;9;4;9;1;60
2021-03-05 10:00:00+01:00;1522;5-3-2021;3;5;9;4;10;1;90
2021-03-05 11:00:00+01:00;1523;5-3-2021;3;5;9;4;11;1;90
2021-03-05 12:00:00+01:00;1524;5-3-2021;3;5;9;4;12;1;50
2021-03-05 13:00:00+01:00;1525;5-3-2021;3;5;9;4;13;1;50
2021-03-05 14:00:00+01:00;1526;5-3-2021;3;5;9;4;14;1;80
2021-03-05 15:00:00+01:00;1527;5-3-2021;3;5;9;4;15;1;80
2021-03-05 16:00:00+01:00;1528;5-3-2021;3;5;9;4;16;1;80
2021-03-05 17:00:00+01:00;1529;5-3-2021;3;5;9;4;17;1;50
2021-03-05 18:00:00+01:00;1530;5-3-2021;3;5;9;4;18;1;42
2021-03-05 19:00:00+01:00;1531;5-3-2021;3;5;9;4;19;1;33
2021-03-05 20:00:00+01:00;1532;5-3-2021;3;5;9;4;20;1;25
2021-03-05 21:00:00+01:00;1533;5-3-2021;3;5;9;4;21;1;17
2021-03-05 22:00:00+01:00;1534;5-3-2021;3;5;9;4;22;1;8
2021-03-05 23:00:00+01:00;1535;5-3-2021;3;5;9;4;23;1;0
2021-03-06 00:00:00+01:00;1536;6-3-2021;3;6;9;5;0;2;0
2021-03-06 01:00:00+01:00;1537;6-3-2021;3;6;9;5;1;2;0
2021-03-06 02:00:00+01:00;1538;6-3-2021;3;6;9;5;2;2;0
2021-03-06 03:00:00+01:00;1539;6-3-2021;3;6;9;5;3;2;0
2021-03-06 04:00:00+01:00;1540;6-3-2021;3;6;9;5;4;2;0
2021-03-06 05:00:00+01:00;1541;6-3-2021;3;6;9;5;5;2;0
2021-03-06 06:00:00+01:00;1542;6-3-2021;3;6;9;5;6;2;0
2021-03-06 07:00:00+01:00;1543;6-3-2021;3;6;9;5;7;2;0
2021-03-06 08:00:00+01:00;1544;6-3-2021;3;6;9;5;8;2;0
2021-03-06 09:00:00+01:00;1545;6-3-2021;3;6;9;5;9;2;0
2021-03-06 10:00:00+01:00;1546;6-3-2021;3;6;9;5;10;2;50
2021-03-06 11:00:00+01:00;1547;6-3-2021;3;6;9;5;11;2;50
2021-03-06 12:00:00+01:00;1548;6-3-2021;3;6;9;5;12;2;30
2021-03-06 13:00:00+01:00;1549;6-3-2021;3;6;9;5;13;2;30
2021-03-06 14:00:00+01:00;1550;6-3-2021;3;6;9;5;14;2;50
2021-03-06 15:00:00+01:00;1551;6-3-2021;3;6;9;5;15;2;50
2021-03-06 16:00:00+01:00;1552;6-3-2021;3;6;9;5;16;2;50
2021-03-06 17:00:00+01:00;1553;6-3-2021;3;6;9;5;17;2;0
2021-03-06 18:00:00+01:00;1554;6-3-2021;3;6;9;5;18;2;0
2021-03-06 19:00:00+01:00;1555;6-3-2021;3;6;9;5;19;2;0
2021-03-06 20:00:00+01:00;1556;6-3-2021;3;6;9;5;20;2;0
2021-03-06 21:00:00+01:00;1557;6-3-2021;3;6;9;5;21;2;0
2021-03-06 22:00:00+01:00;1558;6-3-2021;3;6;9;5;22;2;0
2021-03-06 23:00:00+01:00;1559;6-3-2021;3;6;9;5;23;2;0
2021-03-07 00:00:00+01:00;1560;7-3-2021;3;7;9;6;0;3;0
2021-03-07 01:00:00+01:00;1561;7-3-2021;3;7;9;6;1;3;0
2021-03-07 02:00:00+01:00;1562;7-3-2021;3;7;9;6;2;3;0
2021-03-07 03:00:00+01:00;1563;7-3-2021;3;7;9;6;3;3;0
2021-03-07 04:00:00+01:00;1564;7-3-2021;3;7;9;6;4;3;0
2021-03-07 05:00:00+01:00;1565;7-3-2021;3;7;9;6;5;3;0
2021-03-07 06:00:00+01:00;1566;7-3-2021;3;7;9;6;6;3;0
2021-03-07 07:00:00+01:00;1567;7-3-2021;3;7;9;6;7;3;0
2021-03-07 08:00:00+01:00;1568;7-3-2021;3;7;9;6;8;3;0
2021-03-07 09:00:00+01:00;1569;7-3-2021;3;7;9;6;9;3;0
2021-03-07 10:00:00+01:00;1570;7-3-2021;3;7;9;6;10;3;0
2021-03-07 11:00:00+01:00;1571;7-3-2021;3;7;9;6;11;3;0
2021-03-07 12:00:00+01:00;1572;7-3-2021;3;7;9;6;12;3;0
2021-03-07 13:00:00+01:00;1573;7-3-2021;3;7;9;6;13;3;0
2021-03-07 14:00:00+01:00;1574;7-3-2021;3;7;9;6;14;3;0
2021-03-07 15:00:00+01:00;1575;7-3-2021;3;7;9;6;15;3;0
2021-03-07 16:00:00+01:00;1576;7-3-2021;3;7;9;6;16;3;0
2021-03-07 17:00:00+01:00;1577;7-3-2021;3;7;9;6;17;3;0
2021-03-07 18:00:00+01:00;1578;7-3-2021;3;7;9;6;18;3;0
2021-03-07 19:00:00+01:00;1579;7-3-2021;3;7;9;6;19;3;0
2021-03-07 20:00:00+01:00;1580;7-3-2021;3;7;9;6;20;3;0
2021-03-07 21:00:00+01:00;1581;7-3-2021;3;7;9;6;21;3;0
2021-03-07 22:00:00+01:00;1582;7-3-2021;3;7;9;6;22;3;0
2021-03-07 23:00:00+01:00;1583;7-3-2021;3;7;9;6;23;3;0
2021-03-08 00:00:00+01:00;1584;8-3-2021;3;8;10;0;0;1;0
2021-03-08 01:00:00+01:00;1585;8-3-2021;3;8;10;0;1;1;0
2021-03-08 02:00:00+01:00;1586;8-3-2021;3;8;10;0;2;1;0
2021-03-08 03:00:00+01:00;1587;8-3-2021;3;8;10;0;3;1;0
2021-03-08 04:00:00+01:00;1588;8-3-2021;3;8;10;0;4;1;0
2021-03-08 05:00:00+01:00;1589;8-3-2021;3;8;10;0;5;1;0
2021-03-08 06:00:00+01:00;1590;8-3-2021;3;8;10;0;6;1;0
2021-03-08 07:00:00+01:00;1591;8-3-2021;3;8;10;0;7;1;0
2021-03-08 08:00:00+01:00;1592;8-3-2021;3;8;10;0;8;1;60
2021-03-08 09:00:00+01:00;1593;8-3-2021;3;8;10;0;9;1;60
2021-03-08 10:00:00+01:00;1594;8-3-2021;3;8;10;0;10;1;90
2021-03-08 11:00:00+01:00;1595;8-3-2021;3;8;10;0;11;1;90
2021-03-08 12:00:00+01:00;1596;8-3-2021;3;8;10;0;12;1;50
2021-03-08 13:00:00+01:00;1597;8-3-2021;3;8;10;0;13;1;50
2021-03-08 14:00:00+01:00;1598;8-3-2021;3;8;10;0;14;1;80
2021-03-08 15:00:00+01:00;1599;8-3-2021;3;8;10;0;15;1;80
2021-03-08 16:00:00+01:00;1600;8-3-2021;3;8;10;0;16;1;80
2021-03-08 17:00:00+01:00;1601;8-3-2021;3;8;10;0;17;1;50
2021-03-08 18:00:00+01:00;1602;8-3-2021;3;8;10;0;18;1;42
2021-03-08 19:00:00+01:00;1603;8-3-2021;3;8;10;0;19;1;33
2021-03-08 20:00:00+01:00;1604;8-3-2021;3;8;10;0;20;1;25
2021-03-08 21:00:00+01:00;1605;8-3-2021;3;8;10;0;21;1;17
2021-03-08 22:00:00+01:00;1606;8-3-2021;3;8;10;0;22;1;8
2021-03-08 23:00:00+01:00;1607;8-3-2021;3;8;10;0;23;1;0
2021-03-09 00:00:00+01:00;1608;9-3-2021;3;9;10;1;0;1;0
2021-03-09 01:00:00+01:00;1609;9-3-2021;3;9;10;1;1;1;0
2021-03-09 02:00:00+01:00;1610;9-3-2021;3;9;10;1;2;1;0
2021-03-09 03:00:00+01:00;1611;9-3-2021;3;9;10;1;3;1;0
2021-03-09 04:00:00+01:00;1612;9-3-2021;3;9;10;1;4;1;0
2021-03-09 05:00:00+01:00;1613;9-3-2021;3;9;10;1;5;1;0
2021-03-09 06:00:00+01:00;1614;9-3-2021;3;9;10;1;6;1;0
2021-03-09 07:00:00+01:00;1615;9-3-2021;3;9;10;1;7;1;0
2021-03-09 08:00:00+01:00;1616;9-3-2021;3;9;10;1;8;1;60
2021-03-09 09:00:00+01:00;1617;9-3-2021;3;9;10;1;9;1;60
2021-03-09 10:00:00+01:00;1618;9-3-2021;3;9;10;1;10;1;90
2021-03-09 11:00:00+01:00;1619;9-3-2021;3;9;10;1;11;1;90
2021-03-09 12:00:00+01:00;1620;9-3-2021;3;9;10;1;12;1;50
2021-03-09 13:00:00+01:00;1621;9-3-2021;3;9;10;1;13;1;50
2021-03-09 14:00:00+01:00;1622;9-3-2021;3;9;10;1;14;1;80
2021-03-09 15:00:00+01:00;1623;9-3-2021;3;9;10;1;15;1;80
2021-03-09 16:00:00+01:00;1624;9-3-2021;3;9;10;1;16;1;80
2021-03-09 17:00:00+01:00;1625;9-3-2021;3;9;10;1;17;1;50
2021-03-09 18:00:00+01:00;1626;9-3-2021;3;9;10;1;18;1;42
2021-03-09 19:00:00+01:00;1627;9-3-2021;3;9;10;1;19;1;33
2021-03-09 20:00:00+01:00;1628;9-3-2021;3;9;10;1;20;1;25
2021-03-09 21:00:00+01:00;1629;9-3-2021;3;9;10;1;21;1;17
2021-03-09 22:00:00+01:00;1630;9-3-2021;3;9;10;1;22;1;8
2021-03-09 23:00:00+01:00;1631;9-3-2021;3;9;10;1;23;1;0
2021-03-10 00:00:00+01:00;1632;10-3-2021;3;10;10;2;0;1;0
2021-03-10 01:00:00+01:00;1633;10-3-2021;3;10;10;2;1;1;0
2021-03-10 02:00:00+01:00;1634;10-3-2021;3;10;10;2;2;1;0
2021-03-10 03:00:00+01:00;1635;10-3-2021;3;10;10;2;3;1;0
2021-03-10 04:00:00+01:00;1636;10-3-2021;3;10;10;2;4;1;0
2021-03-10 05:00:00+01:00;1637;10-3-2021;3;10;10;2;5;1;0
2021-03-10 06:00:00+01:00;1638;10-3-2021;3;10;10;2;6;1;0
2021-03-10 07:00:00+01:00;1639;10-3-2021;3;10;10;2;7;1;0
2021-03-10 08:00:00+01:00;1640;10-3-2021;3;10;10;2;8;1;60
2021-03-10 09:00:00+01:00;1641;10-3-2021;3;10;10;2;9;1;60
2021-03-10 10:00:00+01:00;1642;10-3-2021;3;10;10;2;10;1;90
2021-03-10 11:00:00+01:00;1643;10-3-2021;3;10;10;2;11;1;90
2021-03-10 12:00:00+01:00;1644;10-3-2021;3;10;10;2;12;1;50
2021-03-10 13:00:00+01:00;1645;10-3-2021;3;10;10;2;13;1;50
2021-03-10 14:00:00+01:00;1646;10-3-2021;3;10;10;2;14;1;80
2021-03-10 15:00:00+01:00;1647;10-3-2021;3;10;10;2;15;1;80
2021-03-10 16:00:00+01:00;1648;10-3-2021;3;10;10;2;16;1;80
2021-03-10 17:00:00+01:00;1649;10-3-2021;3;10;10;2;17;1;50
2021-03-10 18:00:00+01:00;1650;10-3-2021;3;10;10;2;18;1;42
2021-03-10 19:00:00+01:00;1651;10-3-2021;3;10;10;2;19;1;33
2021-03-10 20:00:00+01:00;1652;10-3-2021;3;10;10;2;20;1;25
2021-03-10 21:00:00+01:00;1653;10-3-2021;3;10;10;2;21;1;17
2021-03-10 22:00:00+01:00;1654;10-3-2021;3;10;10;2;22;1;8
2021-03-10 23:00:00+01:00;1655;10-3-2021;3;10;10;2;23;1;0
2021-03-11 00:00:00+01:00;1656;11-3-2021;3;11;10;3;0;1;0
2021-03-11 01:00:00+01:00;1657;11-3-2021;3;11;10;3;1;1;0
2021-03-11 02:00:00+01:00;1658;11-3-2021;3;11;10;3;2;1;0
2021-03-11 03:00:00+01:00;1659;11-3-2021;3;11;10;3;3;1;0
2021-03-11 04:00:00+01:00;1660;11-3-2021;3;11;10;3;4;1;0
2021-03-11 05:00:00+01:00;1661;11-3-2021;3;11;10;3;5;1;0
2021-03-11 06:00:00+01:00;1662;11-3-2021;3;11;10;3;6;1;0
2021-03-11 07:00:00+01:00;1663;11-3-2021;3;11;10;3;7;1;0
2021-03-11 08:00:00+01:00;1664;11-3-2021;3;11;10;3;8;1;60
2021-03-11 09:00:00+01:00;1665;11-3-2021;3;11;10;3;9;1;60
2021-03-11 10:00:00+01:00;1666;11-3-2021;3;11;10;3;10;1;90
2021-03-11 11:00:00+01:00;1667;11-3-2021;3;11;10;3;11;1;90
2021-03-11 12:00:00+01:00;1668;11-3-2021;3;11;10;3;12;1;50
2021-03-11 13:00:00+01:00;1669;11-3-2021;3;11;10;3;13;1;50
2021-03-11 14:00:00+01:00;1670;11-3-2021;3;11;10;3;14;1;80
2021-03-11 15:00:00+01:00;1671;11-3-2021;3;11;10;3;15;1;80
2021-03-11 16:00:00+01:00;1672;11-3-2021;3;11;10;3;16;1;80
2021-03-11 17:00:00+01:00;1673;11-3-2021;3;11;10;3;17;1;50
2021-03-11 18:00:00+01:00;1674;11-3-2021;3;11;10;3;18;1;42
2021-03-11 19:00:00+01:00;1675;11-3-2021;3;11;10;3;19;1;33
2021-03-11 20:00:00+01:00;1676;11-3-2021;3;11;10;3;20;1;25
2021-03-11 21:00:00+01:00;1677;11-3-2021;3;11;10;3;21;1;17
2021-03-11 22:00:00+01:00;1678;11-3-2021;3;11;10;3;22;1;8
2021-03-11 23:00:00+01:00;1679;11-3-2021;3;11;10;3;23;1;0
2021-03-12 00:00:00+01:00;1680;12-3-2021;3;12;10;4;0;1;0
2021-03-12 01:00:00+01:00;1681;12-3-2021;3;12;10;4;1;1;0
2021-03-12 02:00:00+01:00;1682;12-3-2021;3;12;10;4;2;1;0
2021-03-12 03:00:00+01:00;1683;12-3-2021;3;12;10;4;3;1;0
2021-03-12 04:00:00+01:00;1684;12-3-2021;3;12;10;4;4;1;0
2021-03-12 05:00:00+01:00;1685;12-3-2021;3;12;10;4;5;1;0
2021-03-12 06:00:00+01:00;1686;12-3-2021;3;12;10;4;6;1;0
2021-03-12 07:00:00+01:00;1687;12-3-2021;3;12;10;4;7;1;0
2021-03-12 08:00:00+01:00;1688;12-3-2021;3;12;10;4;8;1;60
2021-03-12 09:00:00+01:00;1689;12-3-2021;3;12;10;4;9;1;60
2021-03-12 10:00:00+01:00;1690;12-3-2021;3;12;10;4;10;1;90
2021-03-12 11:00:00+01:00;1691;12-3-2021;3;12;10;4;11;1;90
2021-03-12 12:00:00+01:00;1692;12-3-2021;3;12;10;4;12;1;50
2021-03-12 13:00:00+01:00;1693;12-3-2021;3;12;10;4;13;1;50
2021-03-12 14:00:00+01:00;1694;12-3-2021;3;12;10;4;14;1;80
2021-03-12 15:00:00+01:00;1695;12-3-2021;3;12;10;4;15;1;80
2021-03-12 16:00:00+01:00;1696;12-3-2021;3;12;10;4;16;1;80
2021-03-12 17:00:00+01:00;1697;12-3-2021;3;12;10;4;17;1;50
2021-03-12 18:00:00+01:00;1698;12-3-2021;3;12;10;4;18;1;42
2021-03-12 19:00:00+01:00;1699;12-3-2021;3;12;10;4;19;1;33
2021-03-12 20:00:00+01:00;1700;12-3-2021;3;12;10;4;20;1;25
2021-03-12 21:00:00+01:00;1701;12-3-2021;3;12;10;4;21;1;17
2021-03-12 22:00:00+01:00;1702;12-3-2021;3;12;10;4;22;1;8
2021-03-12 23:00:00+01:00;1703;12-3-2021;3;12;10;4;23;1;0
2021-03-13 00:00:00+01:00;1704;13-3-2021;3;13;10;5;0;2;0
2021-03-13 01:00:00+01:00;1705;13-3-2021;3;13;10;5;1;2;0
2021-03-13 02:00:00+01:00;1706;13-3-2021;3;13;10;5;2;2;0
2021-03-13 03:00:00+01:00;1707;13-3-2021;3;13;10;5;3;2;0
2021-03-13 04:00:00+01:00;1708;13-3-2021;3;13;10;5;4;2;0
2021-03-13 05:00:00+01:00;1709;13-3-2021;3;13;10;5;5;2;0
2021-03-13 06:00:00+01:00;1710;13-3-2021;3;13;10;5;6;2;0
2021-03-13 07:00:00+01:00;1711;13-3-2021;3;13;10;5;7;2;0
2021-03-13 08:00:00+01:00;1712;13-3-2021;3;13;10;5;8;2;0
2021-03-13 09:00:00+01:00;1713;13-3-2021;3;13;10;5;9;2;0
2021-03-13 10:00:00+01:00;1714;13-3-2021;3;13;10;5;10;2;50
2021-03-13 11:00:00+01:00;1715;13-3-2021;3;13;10;5;11;2;50
2021-03-13 12:00:00+01:00;1716;13-3-2021;3;13;10;5;12;2;30
2021-03-13 13:00:00+01:00;1717;13-3-2021;3;13;10;5;13;2;30
2021-03-13 14:00:00+01:00;1718;13-3-2021;3;13;10;5;14;2;50
2021-03-13 15:00:00+01:00;1719;13-3-2021;3;13;10;5;15;2;50
2021-03-13 16:00:00+01:00;1720;13-3-2021;3;13;10;5;16;2;50
2021-03-13 17:00:00+01:00;1721;13-3-2021;3;13;10;5;17;2;0
2021-03-13 18:00:00+01:00;1722;13-3-2021;3;13;10;5;18;2;0
2021-03-13 19:00:00+01:00;1723;13-3-2021;3;13;10;5;19;2;0
2021-03-13 20:00:00+01:00;1724;13-3-2021;3;13;10;5;20;2;0
2021-03-13 21:00:00+01:00;1725;13-3-2021;3;13;10;5;21;2;0
2021-03-13 22:00:00+01:00;1726;13-3-2021;3;13;10;5;22;2;0
2021-03-13 23:00:00+01:00;1727;13-3-2021;3;13;10;5;23;2;0
2021-03-14 00:00:00+01:00;1728;14-3-2021;3;14;10;6;0;3;0
2021-03-14 01:00:00+01:00;1729;14-3-2021;3;14;10;6;1;3;0
2021-03-14 02:00:00+01:00;1730;14-3-2021;3;14;10;6;2;3;0
2021-03-14 03:00:00+01:00;1731;14-3-2021;3;14;10;6;3;3;0
2021-03-14 04:00:00+01:00;1732;14-3-2021;3;14;10;6;4;3;0
2021-03-14 05:00:00+01:00;1733;14-3-2021;3;14;10;6;5;3;0
2021-03-14 06:00:00+01:00;1734;14-3-2021;3;14;10;6;6;3;0
2021-03-14 07:00:00+01:00;1735;14-3-2021;3;14;10;6;7;3;0
2021-03-14 08:00:00+01:00;1736;14-3-2021;3;14;10;6;8;3;0
2021-03-14 09:00:00+01:00;1737;14-3-2021;3;14;10;6;9;3;0
2021-03-14 10:00:00+01:00;1738;14-3-2021;3;14;10;6;10;3;0
2021-03-14 11:00:00+01:00;1739;14-3-2021;3;14;10;6;11;3;0
2021-03-14 12:00:00+01:00;1740;14-3-2021;3;14;10;6;12;3;0
2021-03-14 13:00:00+01:00;1741;14-3-2021;3;14;10;6;13;3;0
2021-03-14 14:00:00+01:00;1742;14-3-2021;3;14;10;6;14;3;0
2021-03-14 15:00:00+01:00;1743;14-3-2021;3;14;10;6;15;3;0
2021-03-14 16:00:00+01:00;1744;14-3-2021;3;14;10;6;16;3;0
2021-03-14 17:00:00+01:00;1745;14-3-2021;3;14;10;6;17;3;0
2021-03-14 18:00:00+01:00;1746;14-3-2021;3;14;10;6;18;3;0
2021-03-14 19:00:00+01:00;1747;14-3-2021;3;14;10;6;19;3;0
2021-03-14 20:00:00+01:00;1748;14-3-2021;3;14;10;6;20;3;0
2021-03-14 21:00:00+01:00;1749;14-3-2021;3;14;10;6;21;3;0
2021-03-14 22:00:00+01:00;1750;14-3-2021;3;14;10;6;22;3;0
2021-03-14 23:00:00+01:00;1751;14-3-2021;3;14;10;6;23;3;0
2021-03-15 00:00:00+01:00;1752;15-3-2021;3;15;11;0;0;1;0
2021-03-15 01:00:00+01:00;1753;15-3-2021;3;15;11;0;1;1;0
2021-03-15 02:00:00+01:00;1754;15-3-2021;3;15;11;0;2;1;0
2021-03-15 03:00:00+01:00;1755;15-3-2021;3;15;11;0;3;1;0
2021-03-15 04:00:00+01:00;1756;15-3-2021;3;15;11;0;4;1;0
2021-03-15 05:00:00+01:00;1757;15-3-2021;3;15;11;0;5;1;0
2021-03-15 06:00:00+01:00;1758;15-3-2021;3;15;11;0;6;1;0
2021-03-15 07:00:00+01:00;1759;15-3-2021;3;15;11;0;7;1;0
2021-03-15 08:00:00+01:00;1760;15-3-2021;3;15;11;0;8;1;60
2021-03-15 09:00:00+01:00;1761;15-3-2021;3;15;11;0;9;1;60
2021-03-15 10:00:00+01:00;1762;15-3-2021;3;15;11;0;10;1;90
2021-03-15 11:00:00+01:00;1763;15-3-2021;3;15;11;0;11;1;90
2021-03-15 12:00:00+01:00;1764;15-3-2021;3;15;11;0;12;1;50
2021-03-15 13:00:00+01:00;1765;15-3-2021;3;15;11;0;13;1;50
2021-03-15 14:00:00+01:00;1766;15-3-2021;3;15;11;0;14;1;80
2021-03-15 15:00:00+01:00;1767;15-3-2021;3;15;11;0;15;1;80
2021-03-15 16:00:00+01:00;1768;15-3-2021;3;15;11;0;16;1;80
2021-03-15 17:00:00+01:00;1769;15-3-2021;3;15;11;0;17;1;50
2021-03-15 18:00:00+01:00;1770;15-3-2021;3;15;11;0;18;1;42
2021-03-15 19:00:00+01:00;1771;15-3-2021;3;15;11;0;19;1;33
2021-03-15 20:00:00+01:00;1772;15-3-2021;3;15;11;0;20;1;25
2021-03-15 21:00:00+01:00;1773;15-3-2021;3;15;11;0;21;1;17
2021-03-15 22:00:00+01:00;1774;15-3-2021;3;15;11;0;22;1;8
2021-03-15 23:00:00+01:00;1775;15-3-2021;3;15;11;0;23;1;0
2021-03-16 00:00:00+01:00;1776;16-3-2021;3;16;11;1;0;1;0
2021-03-16 01:00:00+01:00;1777;16-3-2021;3;16;11;1;1;1;0
2021-03-16 02:00:00+01:00;1778;16-3-2021;3;16;11;1;2;1;0
2021-03-16 03:00:00+01:00;1779;16-3-2021;3;16;11;1;3;1;0
